experiment_id,seed,round,client_id,participation_flag,train_loss,val_loss,rmse,mae,num_samples,timestamp
fedavg_FD001_20260117_191508_57c7d15c,42,13,2,1,11415.997504340277,2797.704345703125,52.89332962036133,51.70399856567383,180,2026-01-17T19:15:16.401219
fedavg_FD001_20260117_191508_57c7d15c,42,14,1,1,8018.116870545505,1026.3360595703125,32.03647994995117,31.240453720092773,114,2026-01-17T19:15:16.595220
fedavg_FD001_20260117_191508_57c7d15c,42,14,2,1,11071.57322048611,2725.7841796875,52.209041595458984,51.02035140991211,180,2026-01-17T19:15:16.595220
fedavg_FD001_20260117_191508_57c7d15c,42,15,1,1,7754.383857593201,993.99072265625,31.527618408203125,30.728059768676758,114,2026-01-17T19:15:16.783220
fedavg_FD001_20260117_191508_57c7d15c,42,15,2,1,10708.764561631944,2660.3837890625,51.57890701293945,50.40279006958008,180,2026-01-17T19:15:16.783220
fedavg_FD001_20260117_191508_57c7d15c,42,16,1,1,7455.967079564145,961.3505859375,31.005653381347656,30.2029972076416,114,2026-01-17T19:15:16.980222
fedavg_FD001_20260117_191508_57c7d15c,42,16,2,1,10333.606119791666,2560.91357421875,50.60546875,49.44562530517578,180,2026-01-17T19:15:16.980222
fedavg_FD001_20260117_191508_57c7d15c,42,17,1,1,7149.315198396382,929.22900390625,30.483257293701172,29.6807804107666,114,2026-01-17T19:15:17.170786
fedavg_FD001_20260117_191508_57c7d15c,42,17,2,1,9935.383940972222,2486.11376953125,49.860939025878906,48.70346450805664,180,2026-01-17T19:15:17.170786
fedavg_FD001_20260117_191508_57c7d15c,42,18,1,1,6833.07850191886,891.87255859375,29.864234924316406,29.05951499938965,114,2026-01-17T19:15:17.362785
fedavg_FD001_20260117_191508_57c7d15c,42,18,2,1,9517.59767795139,2392.73388671875,48.91558074951172,47.761348724365234,180,2026-01-17T19:15:17.362785
fedavg_FD001_20260117_191508_57c7d15c,42,19,1,1,6515.7815155564695,845.7549438476562,29.081865310668945,28.264434814453125,114,2026-01-17T19:15:17.554536
fedavg_FD001_20260117_191508_57c7d15c,42,19,2,1,9111.616362847222,2270.38134765625,47.64851760864258,46.49020004272461,180,2026-01-17T19:15:17.554536
fedavg_FD001_20260117_191508_57c7d15c,42,20,1,1,6196.083239103618,805.1259155273438,28.374738693237305,27.545595169067383,114,2026-01-17T19:15:17.748535
fedavg_FD001_20260117_191508_57c7d15c,42,20,2,1,8671.873220486112,2125.544189453125,46.10361862182617,44.925758361816406,180,2026-01-17T19:15:17.748535
fedavg_FD001_20260117_191508_57c7d15c,42,21,1,1,5867.181186609101,750.0982055664062,27.387920379638672,26.532997131347656,114,2026-01-17T19:15:17.937537
fedavg_FD001_20260117_191508_57c7d15c,42,21,2,1,8214.171473524306,2091.659912109375,45.73466873168945,44.59373474121094,180,2026-01-17T19:15:17.937537
fedavg_FD001_20260117_191508_57c7d15c,42,22,1,1,5530.419390762061,717.1781616210938,26.780181884765625,25.9083251953125,114,2026-01-17T19:15:18.128536
fedavg_FD001_20260117_191508_57c7d15c,42,22,2,1,7758.492545572916,1949.613525390625,44.15442657470703,42.98457717895508,180,2026-01-17T19:15:18.128536
fedavg_FD001_20260117_191508_57c7d15c,42,23,1,1,5189.19688870614,677.485595703125,26.028553009033203,25.142282485961914,114,2026-01-17T19:15:18.330539
fedavg_FD001_20260117_191508_57c7d15c,42,23,2,1,7298.655023871528,1852.72216796875,43.04326248168945,41.89606475830078,180,2026-01-17T19:15:18.330539
fedavg_FD001_20260117_191508_57c7d15c,42,24,1,1,4835.242632949561,645.7158813476562,25.410940170288086,24.51479148864746,114,2026-01-17T19:15:18.538533
fedavg_FD001_20260117_191508_57c7d15c,42,24,2,1,6841.1755859375,1729.860595703125,41.59159469604492,40.441566467285156,180,2026-01-17T19:15:18.538533
fedavg_FD001_20260117_191508_57c7d15c,42,25,1,1,4493.7012746710525,603.3858642578125,24.563913345336914,23.649744033813477,114,2026-01-17T19:15:18.748534
fedavg_FD001_20260117_191508_57c7d15c,42,25,2,1,6331.98408203125,1595.1688232421875,39.9395637512207,38.765838623046875,180,2026-01-17T19:15:18.748534
fedavg_FD001_20260117_191508_57c7d15c,42,26,1,1,4145.068282277961,555.9016723632812,23.57756805419922,22.646026611328125,114,2026-01-17T19:15:18.958535
fedavg_FD001_20260117_191508_57c7d15c,42,26,2,1,5883.383355034723,1469.240478515625,38.33067321777344,37.1766242980957,180,2026-01-17T19:15:18.958535
fedavg_FD001_20260117_191508_57c7d15c,42,27,1,1,3822.986876370614,516.4976196289062,22.72658348083496,21.789329528808594,114,2026-01-17T19:15:19.153537
fedavg_FD001_20260117_191508_57c7d15c,42,27,2,1,5385.593012152778,1343.6265869140625,36.65550994873047,35.508995056152344,180,2026-01-17T19:15:19.153537
fedavg_FD001_20260117_191508_57c7d15c,42,28,1,1,3458.6379009046054,477.6310119628906,21.854772567749023,20.906328201293945,114,2026-01-17T19:15:19.351536
fedavg_FD001_20260117_191508_57c7d15c,42,28,2,1,4890.952886284722,1254.6865234375,35.42155456542969,34.24381637573242,180,2026-01-17T19:15:19.351536
fedavg_FD001_20260117_191508_57c7d15c,42,29,1,1,3117.3431632058664,442.0168762207031,21.02419662475586,20.06970977783203,114,2026-01-17T19:15:19.550758
fedavg_FD001_20260117_191508_57c7d15c,42,29,2,1,4449.723426649305,1214.113525390625,34.84413528442383,33.68381118774414,180,2026-01-17T19:15:19.550758
fedavg_FD001_20260117_191508_57c7d15c,42,30,1,1,2786.6791135553726,400.0728759765625,20.001821517944336,19.018844604492188,114,2026-01-17T19:15:19.759757
fedavg_FD001_20260117_191508_57c7d15c,42,30,2,1,3951.3052354600695,1036.4739990234375,32.19431686401367,30.978628158569336,180,2026-01-17T19:15:19.759757
fedavg_FD001_20260117_191508_57c7d15c,42,31,1,1,2452.5282946134867,361.6039733886719,19.015888214111328,18.006338119506836,114,2026-01-17T19:15:19.952759
fedavg_FD001_20260117_191508_57c7d15c,42,31,2,1,3486.0847330729166,868.1547241210938,29.46446418762207,28.231420516967773,180,2026-01-17T19:15:19.952759
fedavg_FD001_20260117_191508_57c7d15c,42,32,1,1,2148.936579118695,308.8402099609375,17.573850631713867,16.527372360229492,114,2026-01-17T19:15:20.156756
fedavg_FD001_20260117_191508_57c7d15c,42,32,2,1,3036.581233723958,727.0062255859375,26.963054656982422,25.65760612487793,180,2026-01-17T19:15:20.156756
fedavg_FD001_20260117_191508_57c7d15c,42,33,1,1,1879.304533305921,249.1400909423828,15.784172058105469,14.652647972106934,114,2026-01-17T19:15:20.338754
fedavg_FD001_20260117_191508_57c7d15c,42,33,2,1,2594.85810546875,596.3932495117188,24.42116355895996,23.08854103088379,180,2026-01-17T19:15:20.338754
fedavg_FD001_20260117_191508_57c7d15c,42,34,1,1,1582.4457194010417,205.43670654296875,14.333063125610352,13.124810218811035,114,2026-01-17T19:15:20.543764
fedavg_FD001_20260117_191508_57c7d15c,42,34,2,1,2187.2176513671875,481.8176574707031,21.950345993041992,20.51997947692871,180,2026-01-17T19:15:20.543764
fedavg_FD001_20260117_191508_57c7d15c,42,35,1,1,1293.127347176535,175.4503173828125,13.245765686035156,11.945109367370605,114,2026-01-17T19:15:20.750758
fedavg_FD001_20260117_191508_57c7d15c,42,35,2,1,1827.8617919921876,369.8242492675781,19.23081398010254,17.546630859375,180,2026-01-17T19:15:20.750758
fedavg_FD001_20260117_191508_57c7d15c,42,36,1,1,1031.6164293791119,131.4988555908203,11.467294692993164,9.995333671569824,114,2026-01-17T19:15:20.946756
fedavg_FD001_20260117_191508_57c7d15c,42,36,2,1,1431.9780924479167,241.20925903320312,15.530912399291992,13.698671340942383,180,2026-01-17T19:15:20.946756
fedavg_FD001_20260117_191508_57c7d15c,42,37,1,1,804.0879998458059,101.82244110107422,10.090710639953613,8.43084716796875,114,2026-01-17T19:15:21.136757
fedavg_FD001_20260117_191508_57c7d15c,42,37,2,1,1107.6781480577256,152.62893676757812,12.354308128356934,10.160959243774414,180,2026-01-17T19:15:21.136757
fedavg_FD001_20260117_191508_57c7d15c,42,38,1,1,594.7001915647272,68.6827621459961,8.287506103515625,6.662755489349365,114,2026-01-17T19:15:21.337757
fedavg_FD001_20260117_191508_57c7d15c,42,38,2,1,829.1535400390625,92.58653259277344,9.62218952178955,7.67357063293457,180,2026-01-17T19:15:21.337757
fedavg_FD001_20260117_191508_57c7d15c,42,39,1,1,416.98252788342927,49.73234176635742,7.0521159172058105,5.711915493011475,114,2026-01-17T19:15:21.535761
fedavg_FD001_20260117_191508_57c7d15c,42,39,2,1,561.9124674479167,42.26820373535156,6.501400470733643,5.572841167449951,180,2026-01-17T19:15:21.535761
fedavg_FD001_20260117_191508_57c7d15c,42,40,1,1,260.6265938742119,32.8174934387207,5.7286553382873535,4.872243404388428,114,2026-01-17T19:15:21.741643
fedavg_FD001_20260117_191508_57c7d15c,42,40,2,1,340.56405571831596,52.60129928588867,7.252675533294678,6.192688941955566,180,2026-01-17T19:15:21.741643
fedavg_FD001_20260117_191508_57c7d15c,42,41,1,1,152.17470992238898,25.724952697753906,5.071977138519287,4.499401569366455,114,2026-01-17T19:15:21.962643
fedavg_FD001_20260117_191508_57c7d15c,42,41,2,1,214.9903049045139,73.34770202636719,8.564327239990234,7.228297233581543,180,2026-01-17T19:15:21.962643
fedavg_FD001_20260117_191508_57c7d15c,42,42,1,1,102.21946033678557,34.1753044128418,5.845963954925537,5.028078556060791,114,2026-01-17T19:15:22.177645
fedavg_FD001_20260117_191508_57c7d15c,42,42,2,1,98.56829477945963,150.41661071777344,12.264445304870605,11.181676864624023,180,2026-01-17T19:15:22.178642
fedavg_FD001_20260117_191508_57c7d15c,42,43,1,1,68.15785394635117,44.08647155761719,6.639764785766602,5.502201557159424,114,2026-01-17T19:15:22.386639
fedavg_FD001_20260117_191508_57c7d15c,42,43,2,1,62.753607432047524,273.40399169921875,16.534931182861328,15.788175582885742,180,2026-01-17T19:15:22.386639
fedavg_FD001_20260117_191508_57c7d15c,42,44,1,1,52.21308942426715,44.404483795166016,6.663669109344482,5.514607906341553,114,2026-01-17T19:15:22.604642
fedavg_FD001_20260117_191508_57c7d15c,42,44,2,1,39.4990473429362,158.67576599121094,12.596657752990723,11.811064720153809,180,2026-01-17T19:15:22.604642
fedavg_FD001_20260117_191508_57c7d15c,42,45,1,1,27.311113658704254,26.431320190429688,5.141139984130859,4.523861408233643,114,2026-01-17T19:15:22.817641
fedavg_FD001_20260117_191508_57c7d15c,42,45,2,1,9.542585298750137,189.60824584960938,13.769830703735352,13.317058563232422,180,2026-01-17T19:15:22.817641
fedavg_FD001_20260117_191508_57c7d15c,42,46,1,1,22.412423184043483,23.851789474487305,4.883829593658447,4.305874824523926,114,2026-01-17T19:15:23.032641
fedavg_FD001_20260117_191508_57c7d15c,42,46,2,1,44.98853013780382,112.76994323730469,10.619318962097168,10.025455474853516,180,2026-01-17T19:15:23.032641
fedavg_FD001_20260117_191508_57c7d15c,42,47,1,1,25.830580150871945,25.70732879638672,5.070239543914795,4.493802547454834,114,2026-01-17T19:15:23.232640
fedavg_FD001_20260117_191508_57c7d15c,42,47,2,1,24.406970045301648,102.54912567138672,10.126654624938965,9.173799514770508,180,2026-01-17T19:15:23.232640
fedavg_FD001_20260117_191508_57c7d15c,42,48,1,1,18.186200292486895,36.54680252075195,6.045395374298096,5.02545166015625,114,2026-01-17T19:15:23.430640
fedavg_FD001_20260117_191508_57c7d15c,42,48,2,1,14.72493150499132,28.143823623657227,5.305075168609619,4.531743049621582,180,2026-01-17T19:15:23.430640
fedavg_FD001_20260117_191508_57c7d15c,42,49,1,1,35.47156946282638,29.484046936035156,5.4299211502075195,4.6910624504089355,114,2026-01-17T19:15:23.624642
fedavg_FD001_20260117_191508_57c7d15c,42,49,2,1,28.446960745917426,54.10636520385742,7.355702877044678,6.300637245178223,180,2026-01-17T19:15:23.624642
fedavg_FD001_20260117_191508_57c7d15c,42,50,1,1,14.762723353871127,42.422000885009766,6.513217449188232,5.3381476402282715,114,2026-01-17T19:15:23.847541
fedavg_FD001_20260117_191508_57c7d15c,42,50,2,1,10.0751281314426,69.2655029296875,8.322589874267578,7.289839744567871,180,2026-01-17T19:15:23.847541
fedavg_FD001_20260117_191508_57c7d15c,42,51,1,1,12.073833917316637,34.66493606567383,5.887693405151367,4.974117279052734,114,2026-01-17T19:15:24.065541
fedavg_FD001_20260117_191508_57c7d15c,42,51,2,1,21.696458858913847,54.36845016479492,7.373496055603027,6.591070652008057,180,2026-01-17T19:15:24.065541
fedavg_FD001_20260117_191508_57c7d15c,42,52,1,1,10.840493202209473,31.81276512145996,5.640280723571777,4.799097537994385,114,2026-01-17T19:15:24.263539
fedavg_FD001_20260117_191508_57c7d15c,42,52,2,1,20.829804314507378,49.70201873779297,7.049965858459473,6.035552978515625,180,2026-01-17T19:15:24.263539
fedavg_FD001_20260117_191508_57c7d15c,42,53,1,1,11.589006189714398,37.31727600097656,6.108786582946777,5.114967346191406,114,2026-01-17T19:15:24.460541
fedavg_FD001_20260117_191508_57c7d15c,42,53,2,1,30.353340276082356,20.316909790039062,4.507428169250488,4.0701727867126465,180,2026-01-17T19:15:24.460541
fedavg_FD001_20260117_191508_57c7d15c,42,54,1,1,10.491720467283015,33.91745376586914,5.823869228363037,4.9082159996032715,114,2026-01-17T19:15:24.670539
fedavg_FD001_20260117_191508_57c7d15c,42,54,2,1,12.009335708618163,28.61208152770996,5.349026203155518,4.56586217880249,180,2026-01-17T19:15:24.670539
fedavg_FD001_20260117_191508_57c7d15c,42,55,1,1,17.235728514821904,34.78089904785156,5.897533416748047,4.970956325531006,114,2026-01-17T19:15:24.874539
fedavg_FD001_20260117_191508_57c7d15c,42,55,2,1,11.46193167368571,19.84109878540039,4.4543352127075195,3.868705987930298,180,2026-01-17T19:15:24.874539
fedavg_FD001_20260117_191508_57c7d15c,42,56,1,1,50.94999962522272,29.8153133392334,5.4603400230407715,4.80726957321167,114,2026-01-17T19:15:25.081072
fedavg_FD001_20260117_191508_57c7d15c,42,56,2,1,31.38688496483697,22.21538543701172,4.713319778442383,4.219851016998291,180,2026-01-17T19:15:25.081072
fedavg_FD001_20260117_191508_57c7d15c,42,57,1,1,8.200455113461143,29.88987922668457,5.467163562774658,4.869605541229248,114,2026-01-17T19:15:25.265081
fedavg_FD001_20260117_191508_57c7d15c,42,57,2,1,29.605170991685654,14.703478813171387,3.8345112800598145,3.508028507232666,180,2026-01-17T19:15:25.265081
fedavg_FD001_20260117_191508_57c7d15c,42,58,1,1,6.491381001054195,32.871524810791016,5.73336935043335,5.050994396209717,114,2026-01-17T19:15:25.457616
fedavg_FD001_20260117_191508_57c7d15c,42,58,2,1,26.201502990722656,27.738162994384766,5.266702651977539,4.455053806304932,180,2026-01-17T19:15:25.457616
fedavg_FD001_20260117_191508_57c7d15c,42,59,1,1,20.81245944374486,29.557397842407227,5.436671733856201,4.786052227020264,114,2026-01-17T19:15:25.650615
fedavg_FD001_20260117_191508_57c7d15c,42,59,2,1,31.837544928656683,27.059799194335938,5.201903820037842,4.684845924377441,180,2026-01-17T19:15:25.650615
fedavg_FD001_20260117_191508_57c7d15c,42,60,1,1,28.506110275000857,30.80681800842285,5.550389289855957,4.893909454345703,114,2026-01-17T19:15:25.853615
fedavg_FD001_20260117_191508_57c7d15c,42,60,2,1,7.843785264756945,29.223085403442383,5.405837535858154,4.535917282104492,180,2026-01-17T19:15:25.853615
fedavg_FD001_20260117_191508_57c7d15c,42,61,1,1,21.99447986535859,90.31497955322266,9.503419876098633,7.901845455169678,114,2026-01-17T19:15:26.054621
fedavg_FD001_20260117_191508_57c7d15c,42,61,2,1,10.375440406799317,39.75344467163086,6.305033206939697,5.385931015014648,180,2026-01-17T19:15:26.054621
fedavg_FD001_20260117_191508_57c7d15c,42,62,1,1,12.672942880998578,39.40744400024414,6.2775349617004395,5.387070178985596,114,2026-01-17T19:15:26.253910
fedavg_FD001_20260117_191508_57c7d15c,42,62,2,1,14.978462855021158,25.203594207763672,5.020318031311035,4.273895263671875,180,2026-01-17T19:15:26.253910
fedavg_FD001_20260117_191508_57c7d15c,42,63,1,1,15.27871995223196,68.9299545288086,8.302406311035156,6.718556880950928,114,2026-01-17T19:15:26.445912
fedavg_FD001_20260117_191508_57c7d15c,42,63,2,1,12.219274308946398,104.43158721923828,10.21917724609375,9.217129707336426,180,2026-01-17T19:15:26.445912
fedavg_FD001_20260117_191508_57c7d15c,42,64,1,1,7.087162042918958,24.032983779907227,4.902345180511475,4.381992816925049,114,2026-01-17T19:15:26.641954
fedavg_FD001_20260117_191508_57c7d15c,42,64,2,1,12.71596188015408,20.519559860229492,4.52985143661499,4.145782470703125,180,2026-01-17T19:15:26.641954
fedavg_FD001_20260117_191508_57c7d15c,42,65,1,1,49.76727602774637,31.076143264770508,5.57459831237793,4.855037212371826,114,2026-01-17T19:15:26.833956
fedavg_FD001_20260117_191508_57c7d15c,42,65,2,1,42.34276795917087,13.508015632629395,3.675325393676758,3.036119222640991,180,2026-01-17T19:15:26.833956
fedavg_FD001_20260117_191508_57c7d15c,42,66,1,1,22.24982934249075,31.06300163269043,5.573419094085693,4.843077182769775,114,2026-01-17T19:15:27.037955
fedavg_FD001_20260117_191508_57c7d15c,42,66,2,1,21.42417072719998,11.690925598144531,3.4191997051239014,3.133847236633301,180,2026-01-17T19:15:27.037955
fedavg_FD001_20260117_191508_57c7d15c,42,67,1,1,28.789285224780702,53.52314376831055,7.315951347351074,5.975019454956055,114,2026-01-17T19:15:27.238494
fedavg_FD001_20260117_191508_57c7d15c,42,67,2,1,17.86568111843533,17.538360595703125,4.187882423400879,3.6723759174346924,180,2026-01-17T19:15:27.238494
fedavg_FD001_20260117_191508_57c7d15c,42,68,1,1,6.069721757319936,36.93022155761719,6.077023983001709,5.161890029907227,114,2026-01-17T19:15:27.432494
fedavg_FD001_20260117_191508_57c7d15c,42,68,2,1,7.6487527847290036,24.075971603393555,4.906727313995361,4.249927043914795,180,2026-01-17T19:15:27.433495
fedavg_FD001_20260117_191508_57c7d15c,42,69,1,1,28.97929830718459,82.03154754638672,9.05712604522705,7.627708435058594,114,2026-01-17T19:15:27.624292
fedavg_FD001_20260117_191508_57c7d15c,42,69,2,1,17.322167205810548,32.64167785644531,5.713289737701416,4.953620910644531,180,2026-01-17T19:15:27.624292
fedavg_FD001_20260117_191508_57c7d15c,42,70,1,1,26.497674071997928,53.25067138671875,7.297305583953857,5.891494274139404,114,2026-01-17T19:15:27.816293
fedavg_FD001_20260117_191508_57c7d15c,42,70,2,1,8.252656438615587,42.75988006591797,6.5391035079956055,5.653424263000488,180,2026-01-17T19:15:27.817292
fedavg_FD001_20260117_191508_57c7d15c,42,71,1,1,7.497930794431452,68.57035064697266,8.280721664428711,6.689529895782471,114,2026-01-17T19:15:28.008293
fedavg_FD001_20260117_191508_57c7d15c,42,71,2,1,19.142801253000894,20.733510971069336,4.553406715393066,3.9303393363952637,180,2026-01-17T19:15:28.008293
fedavg_FD001_20260117_191508_57c7d15c,42,72,1,1,14.749878063536526,61.56560134887695,7.846374988555908,6.329336643218994,114,2026-01-17T19:15:28.201293
fedavg_FD001_20260117_191508_57c7d15c,42,72,2,1,14.278332561916775,21.630821228027344,4.650894641876221,4.140666484832764,180,2026-01-17T19:15:28.201293
fedavg_FD001_20260117_191508_57c7d15c,42,73,1,1,23.65547327409711,43.797149658203125,6.617941379547119,5.3683648109436035,114,2026-01-17T19:15:28.408102
fedavg_FD001_20260117_191508_57c7d15c,42,73,2,1,16.25738805135091,26.469799041748047,5.144880771636963,4.464354991912842,180,2026-01-17T19:15:28.408102
fedavg_FD001_20260117_191508_57c7d15c,42,74,1,1,13.525833129882812,85.74905395507812,9.260078430175781,7.8969197273254395,114,2026-01-17T19:15:28.616103
fedavg_FD001_20260117_191508_57c7d15c,42,74,2,1,13.363010957505967,25.81592559814453,5.08093786239624,4.416704177856445,180,2026-01-17T19:15:28.616103
fedavg_FD001_20260117_191508_57c7d15c,42,75,1,1,22.076198644805373,37.835628509521484,6.15106725692749,5.112861156463623,114,2026-01-17T19:15:28.821082
fedavg_FD001_20260117_191508_57c7d15c,42,75,2,1,12.147093709309896,24.982778549194336,4.99827766418457,4.333624362945557,180,2026-01-17T19:15:28.821082
fedavg_FD001_20260117_191508_57c7d15c,42,76,1,1,16.931946269252844,132.77586364746094,11.52284049987793,10.412259101867676,114,2026-01-17T19:15:29.023087
fedavg_FD001_20260117_191508_57c7d15c,42,76,2,1,13.808111339145237,14.460305213928223,3.80267071723938,3.559415340423584,180,2026-01-17T19:15:29.023087
fedavg_FD001_20260117_191508_57c7d15c,42,77,1,1,33.28640492757162,96.27863311767578,9.81216812133789,8.5507230758667,114,2026-01-17T19:15:29.219079
fedavg_FD001_20260117_191508_57c7d15c,42,77,2,1,10.256034554375542,26.89066505432129,5.1856207847595215,4.456484317779541,180,2026-01-17T19:15:29.219079
fedavg_FD001_20260117_191508_57c7d15c,42,78,1,1,7.408535974067554,109.8744888305664,10.48210334777832,9.20766544342041,114,2026-01-17T19:15:29.411103
fedavg_FD001_20260117_191508_57c7d15c,42,78,2,1,15.347833167182074,27.176116943359375,5.213071823120117,4.490180015563965,180,2026-01-17T19:15:29.411103
fedavg_FD001_20260117_191508_57c7d15c,42,79,1,1,7.960877636022735,87.16027069091797,9.335966110229492,8.00910758972168,114,2026-01-17T19:15:29.613103
fedavg_FD001_20260117_191508_57c7d15c,42,79,2,1,13.73007541232639,14.745965003967285,3.840047597885132,3.553071975708008,180,2026-01-17T19:15:29.613103
fedavg_FD001_20260117_191508_57c7d15c,42,80,1,1,5.21235486080772,73.85738372802734,8.594032287597656,7.2022528648376465,114,2026-01-17T19:15:29.818062
fedavg_FD001_20260117_191508_57c7d15c,42,80,2,1,13.037187957763672,19.239795684814453,4.386319160461426,3.890148401260376,180,2026-01-17T19:15:29.818062
fedavg_FD001_20260117_191508_57c7d15c,42,81,1,1,11.258995323850398,117.48087310791016,10.838859558105469,9.64011001586914,114,2026-01-17T19:15:30.002060
fedavg_FD001_20260117_191508_57c7d15c,42,81,2,1,7.231306012471517,19.877119064331055,4.458376407623291,4.107392311096191,180,2026-01-17T19:15:30.002060
fedavg_FD001_20260117_191508_57c7d15c,42,82,1,1,5.138006603508665,92.19012451171875,9.601569175720215,8.113057136535645,114,2026-01-17T19:15:30.203677
fedavg_FD001_20260117_191508_57c7d15c,42,82,2,1,15.163110076056586,19.766395568847656,4.44594144821167,4.037245750427246,180,2026-01-17T19:15:30.203677
fedavg_FD001_20260117_191508_57c7d15c,42,83,1,1,16.458226655658923,96.52734375,9.824832916259766,8.620530128479004,114,2026-01-17T19:15:30.397680
fedavg_FD001_20260117_191508_57c7d15c,42,83,2,1,11.72577290005154,18.11954689025879,4.2567057609558105,3.9321508407592773,180,2026-01-17T19:15:30.397680
fedavg_FD001_20260117_191508_57c7d15c,42,84,1,1,16.56246901395028,199.8936309814453,14.138374328613281,13.278857231140137,114,2026-01-17T19:15:30.592601
fedavg_FD001_20260117_191508_57c7d15c,42,84,2,1,16.29976437886556,21.590110778808594,4.6465163230896,4.063094139099121,180,2026-01-17T19:15:30.592601
fedavg_FD001_20260117_191508_57c7d15c,42,85,1,1,12.048786799112955,111.837646484375,10.575331687927246,9.383011817932129,114,2026-01-17T19:15:30.800598
